content,name
"岳云鹏：谢谢，谢谢亲爱的朋友们的热情掌声，谢谢。今天，站在我身边的这位老师。,孙越：您老师啊。,岳云鹏：一直在说相声。,孙越：对了。,岳云鹏：很多东西都向人家学习。,孙越：您客气。,岳云鹏：这是我的老师，那位是我的恩师。,孙越：对对对。,岳云鹏：跟他学了很多东西。,孙越：您客气。,岳云鹏：他从小就学相声。,孙越：我是打小学。,岳云鹏：高中毕业，参加工作了。,孙越：对对对。,岳云鹏：在北京动物园当动物，一般人，没有这个魄力，来自中文台词网，人家勇往直前，关键是管吃管住，还有空调。,孙越：废话。我都当动物再不管吃管住，我还蹬车带着盒饭去啊。,岳云鹏：不是吗？,孙越：您说错了，那叫养动物。,岳云鹏：有什么区别吗？,孙越：最简单的区别呀，一个在里头，一个在外头。,岳云鹏：您在哪呀？,孙越：我在外头。,岳云鹏：散养。像这种动物比较凶猛，不要触碰它。,孙越：我咬死我。外边叫散养啊。,岳云鹏：那叫？,孙越：饲养。,岳云鹏：养大象，养了十年的大象，大象是越来越瘦了，（看向孙越）。,孙越：我偷饲料来着吧。,岳云鹏：才承认你看。,孙越：我多会承认了，没有啊，别胡说。,岳云鹏：反正后来从动物园出来，说了相声了。,孙越：我辞职不干了。,岳云鹏：说相声,20年了，问您一个简单的问题。,（未完）",岳云鹏孙越《非一般的爱情》相声台词完整版
"（音乐，梁宸豪给韩兆洗脚）,梁宸豪：爸，烫吗？,韩兆：凉。,梁宸豪：还凉吗？,韩兆：烫。,潘长江：到底是凉还是烫啊？,韩兆：正好。儿子，不用给爸洗脚，想要什么玩具直接说，爸给你买，别玩虚的。,梁宸豪：这是老师给我们留的劳动作业，回家后给父亲洗脚，你得配合，知道吗？,韩兆：嗯。,（示意起音乐，音乐响起）,梁宸豪：爸，你感动不感动啊？,韩兆：嗯，有点小感动。,梁宸豪：爸，以后我会经常给你洗脚，我们老师说了，当儿女的一定要孝顺，知道吗？,韩兆：别洗了，我走了。,梁宸豪：爸，你干啥去啊？,韩兆：,梁宸豪：爸，你可千万别跟我爷爷说，这是老师留的作业。,韩兆：为什么呀？,梁宸豪：说出来就不感动了。,韩兆：嗯，放心，我肯定不说。,（韩兆看见郭德纲）,韩兆：呦，这不是郭大爷嘛。,郭德纲：我又年轻了。,韩兆：郭大爷，问您个事。,郭德纲：什么事？,韩兆：我爸住几零几来着？,郭德纲：哎呦，,韩兆：谢谢啊，谢谢。,郭德纲：不客气啊。我以为我儿子呢。,潘长江：（唱）巧儿我自幼儿许配赵家，我和柱儿不认识，我怎能嫁他呀,韩兆：爸，唱戏呢？,潘长江：你谁呀？,韩兆：还能有谁呀？您儿子呀。,潘长江：这一晃长这么高，，这明显比我高一头了。,韩兆：这有啥奇怪的，正常人都比您高一头。来来来，坐坐坐。,（未完）",潘长江经典亲情小品《洗脚》台词剧本完整版-欢乐喜剧人
"（潘斌龙、崔志佳被绑）,卜钰：我把你们俩松开，能不能不大喊大叫？,潘斌龙、崔志佳：（点头）,卜钰：松开吧。,（嘴里塞的布团是两位保镖的袜子，保镖穿袜子）,潘斌龙：哎，哎，哎！,卜钰：干什么？塞回去。行了，给他们松绑，倒两杯水啊。,潘斌龙：谢谢啊。,崔志佳：这多好。,潘斌龙：对不起啊，我俩知道,卜钰：那你说说吧。,潘斌龙：就是我们的小摊啊，确实影响市容市貌了。,卜钰：我不是城管大队。,潘斌龙：那你是干啥的呀？,卜钰：告诉你们吧，我们是一个神秘组织，一直隐藏在暗处，与恶势力做着不懈的斗争。,潘斌龙：你是朝阳群众啊？,卜钰：那倒不至于，我们还没有上升到那个高度。这么跟你说吧，我们是一个神秘组织，我们所有的成员，都拥有特异功能。我观察你们俩很久了，来自中文台词网，你们两个就拥有这种潜质，只是还没被开发出来，这种功能一旦被开发，你们就异于常人，在正常人的眼中，你们看起来就像是外星人。,潘斌龙：教授啊，我们俩实不相瞒，我们两个确实是外星人。,卜钰：这就对了。,潘斌龙、崔志佳：（模仿外星人）,潘斌龙：我来自火星，你们这帮地球人。,卜钰：行了，我喊人了啊。能不能严肃点，我说正经事呢。你们看这个，这是我最新研制的神奇药水，只要你们喝了它，来自中文台词网，就会激发你们身体里的超能力，我曾经发过誓，我要成为世界上研究超能力的第一人。,崔志佳：博士啊，我劝你一句话，人活着吧，开心最重要，非得争个第一、第二干嘛呀，没有用。,潘斌龙：对。,卜钰：在这个世界上，人们只会记住第一名，没人会记住第二名。,潘斌龙：不可能。,崔志佳：不一定。,卜钰：那好，小伙子，我出一道问题你们就明白了。世界上第一高峰是什么？,潘斌龙：珠穆朗玛峰啊。,卜钰：好，第二高峰呢？,（未完）",潘斌龙、崔志佳《超能英雄》台词完整版——欢乐喜剧人第2季
"卜钰,：将军，如今敌军正在攻打南城，我们该怎么办？,朱天福,：哼！这你就算问对人了，我贵为南城大将军，虽然从未带兵打过仗，但是我纸上谈兵还是很厉害的嘛，哈哈。我父王还让我买了一本《孙子兵法》，马上就送来了。,卜钰,：太好了将军，这下我们南城有救啦。,朱天福,：南城有救啦。,何欢,：师傅，别动啊别动，我的驴我的驴，我进去送个马上就回来，谢谢啊师傅谢谢，千万别贴条，谢谢啊。您好，请问哪位是成将军？,朱天福,：他是我不是。,卜钰,：他不是我是。,朱天福,：我不是他是。,卜钰,：我是他不是。,朱天福,：他是。,卜钰,：我是。,朱天福,：你是？,卜钰,：我是,卜钰,：《孙子兵法》。,朱天福,：太好了。是那两本《孙子兵法》吗？,何欢,：不是，一本《孙子兵法》，另外一本《葫芦娃》。,朱天福,：是吗？,卜钰,：还有这事儿？,何欢,：我们这儿买一送一，不是你点名说要《葫芦娃》的吗？",喜剧班的春天《八两银子之送书》台词
"胡允拓：,谢谢大官人。,崔志佳：,别叫我官人啊，听着别扭，这位才是官人，（指于谦）西门大官人，烫头呢，没事，烫，我有钱。,方向：,穿貂那小子，过来！,崔志佳：,咋的？,方向：,有人向我举报，说有一个穿貂的土豪，来自中文台词网，在小吃一条街，五马长枪，五五哈哈，嘻嘻哈哈，哼哼哈嘿的是不是你？,崔志佳：,你要说这个气质的话，确实比较符合我呀，咋了？,方向：,带走。,崔志佳：,不是，带走我干啥呀？凭啥带我走啊？,方向：,臭不要脸的，知不知道小吃一条街都是我们李大人的，就你这种招摇过市的行为，就是对我们李大人的侮辱，带走，走。",崔志佳 朱雨辰小品《石头记》台词剧本
"杨惠雯：,去吧。,郑卫东：,（开门）小光，有啥急事吗？这么晚了。,屈俊光：,包裹。,郑卫东：,明天给我就行了，谢谢你。,屈俊光：,嫂子。,杨惠雯：,小光来了。,屈俊光：,我多长时间没见着嫂子了，这皮肤这红润的，红烧的吧。,郑卫东：,你是说你嫂子呢，还是说那肘子呢？,屈俊光：,说嫂子，不是说肘子呢，大哥，王八。,郑卫东：,谁是王八？,屈俊光：,说反了，整这些菜，咋的？家来人了？,杨惠雯：,没有，就我们俩。,郑卫东：,对，二人世界。",屈俊光 郑卫东小品《神秘的礼物》台词剧本[我爱满堂彩]
"阿进：,大家好，大家好，大家好，大家好。我发现现在的观众有问题，现在的观众都喜欢喊，喊舞台上演员的名字，怎搞的，到我这就没有了呢怎搞的。哦，好好好，好好好，知道了，谢谢，谢谢谢谢，你们要不叫，我都不知道我自己是哪个了，哎呀，今年的春节跟往年不一样，对我来讲是双喜临门，来自中文台词网，第一喜当然是过年啦，给各位道个喜，祝大家身体健康，万事如意。,第二个喜跟我自己有关，里看在家里面古井酒还没喝到嘴呢，医院里面来电话，说我老婆马上要生了，二胎。第一胎儿子，第二胎应该是个女儿，因为我做梦都梦到女儿，要是是个女儿就好了，一个儿子一个女儿，对吧，哎呀，第二次当爸爸，这个心情还是很激动的。哎呀，这个在这等一下，我的妈嘞，都几个小时了。,周群：,我的个妈嘞，人这样多，都是在候着瞅我吧？人好红，到哪都照死（拼命）瞅，不好意思哦。又是一年春节到，时间过得有毫扫（有点快），去年还在开家长会，今年就要把二宝抱了。你望望，自从二胎放开以后，我的妈嘞，单位没人上班了，市场没人买菜了，广场没人跳舞了，就连掼蛋都找不到对手嘞。张个（现在）啊，婆媳关系前所未有的紧张哦，为什么？老头老奶奶哪有时间带孙子啊，自己都回家生儿子去了嘛，你讲讲都快退休嘞，这身体太结杠（壮实）了，不服不照（行）哦。,阿进：,我的妈，到都能碰到你啊？,周群：,我的妈嘞，我一直胎教看的都是王力宏哎，来自中文台词网，最后看到你，我心嘞伢嘞别怕哦，哦呦，太吓人了。呦，宝贝呦。,阿进：,你也太夸张了吧？哎，你怎么在这啊？,周群：,你望不出来么？眼这样大，留着喘气的啊？快生喽。,阿进：,你也要生二胎啊？,周群：,什么叫我也，你也有啦？,阿进：,什么叫我也有了，我没这个功能，我老婆在里面，已经在生了。,周群：,哦呦，你家真要二胎啦？,阿进：,啊。,周群：,不是我讲你，你怎么能要二胎呢阿进。,阿进：,哎，我为什么不能要二胎？,周群：,全国人民都晓得，你基因不照（行）嘛。, ",周群、阿进《我要生二胎》小品台词完整版-2017安徽卫视
"郭麒麟：谢谢，感谢朋友们热情的掌声。,阎鹤翔：对呀。,郭麒麟：其实今天你别看来了这么多观众，一出来鼓掌，掌声这么热烈，我敢保证没有一个是看我来的。,阎鹤翔：没有，这都是看您来的，对不对？各位，你看看。,郭麒麟：你们都骗我，真的啊，真的没有，没有这么大的名气。,阎鹤翔：您名气还小呀。,郭麒麟：都是看您来的。,阎鹤翔：您这就捧我。,郭麒麟：阎鹤翔看您来的。,阎鹤翔：哎哟。,郭麒麟：你不信咱做个现场调查。,阎鹤翔：我也不是富二代嘛我。,郭麒麟：没事，你可以当富三代嘛。,阎鹤翔：你跟你爸学点好。,郭麒麟：你忙大伙儿看一看，比如说有捧我郭麒麟来的，您各位伸出左手，哎呦，我的妈呀，我谢谢各位。,阎鹤翔：这都是你花钱雇来的。,郭麒麟：太感谢您各位了。有捧阎鹤翔来的，请伸出右手中指。,阎鹤翔：都别伸啊。,郭麒麟：人缘不错。,阎鹤翔：这还人缘不错呐。,郭麒麟：大伙儿都特别的喜欢您。,阎鹤翔：我都挨骂了。,郭麒麟：但是同样的，今天我站在舞台上，又高兴，又别扭。,阎鹤翔：高兴别扭怎么回事？,郭麒麟：说真的，高兴这么多观众喜欢我，来自中文台词网，别扭就是今天我来我这个情绪一直是不太好。,阎鹤翔：怎么了？,郭麒麟：我到现在今年,阎鹤翔：不知道亲父亲是谁？这应该告诉你啦。,（未完）",郭麒麟色诱女观众搭档阎鹤翔、马苏《我是富二代》台词
"郭达：哎呀，你看看，我儿子又从国外来信了。爸爸、妈妈你们好，最近我已经获得博士学位，我计划于春节期间和我的同学，你未来的儿媳妇一道回家看望老人。好，好好好，哎呀，你看快不快，一晃几年一个山里边的娃娃出国留学，不但成了博士，而且还把儿媳妇给给我引回来了，好，好好好。,蔡明：请问这里住的是人吗？,郭达：哎呦，这是怎么说话呢，来自中文台词网，这住的不是人，这难道还是鬼？这还真的见了鬼了。同志，你找谁？,蔡明：哈喽。,郭达：哈喽？我们这一代没有姓哈的。,蔡明：哈喽是打招呼，问你好的意思，哈喽。,郭达：你也哈喽。,蔡明：哈喽。,郭达：你们全家都哈喽，来来来，姑娘，来来来，进来休息一下。,蔡明：谢谢。,郭达：怎么？姑娘啊，到这里来旅游啊。,蔡明：不不不是，请问你是不是姓黄？,郭达：对，我就是姓黄，你怎么知道我姓黄？,蔡明：你的名字叫黄头发？,郭达：你才是黄头发呢，我叫黄金发。,蔡明：黄金发，,郭达：叫错了，要叫同志。,蔡明：同志爸爸。,郭达：又错了，姑娘啊，我们这里爸爸不能叫同志，这个同志也不一定就是爸爸。,蔡明：爸爸（抱住郭达）,郭达：你这是干啥吗？,蔡明：这是我对你表达我的感情。,郭达：这刚一见面就表达感情，这不是大白天耍流氓嘛。,（未完）",1993年央视春晚：郭达蔡明小品《黄土坡》台词
"郭麒麟：谢谢谢谢，打今儿起我已经做了一个决定。,阎鹤翔：怎么了？,郭麒麟：我打算以后再也不说相声了。,阎鹤翔：那您得饿死啊，你不说相声你还能干嘛呀？,郭麒麟：火了，咱马上就火了。,阎鹤翔：你火了。,郭麒麟：你听人家是一哥，听见了没有？,阎鹤翔：都你花钱雇的吧。,郭麒麟：谢谢谢谢，谢谢大家，谢谢大家。我拍戏去了。,阎鹤翔：我知道你拍了不少戏，你不能拿那个当主业啊。,郭麒麟：怎么不能当主业？,阎鹤翔：能行吗？,郭麒麟：以后不能再说相声了。,阎鹤翔：可以啊。,郭麒麟：多新鲜啊，一说郭麒麟一说相声，老子承父业，来自中文台词网，老是郭德纲的儿子，郭德纲的儿子，老得这么说。,阎鹤翔：这句是个瞎话，他是于谦的儿子。,郭麒麟：你这人，你说的胡说八道这不是。,阎鹤翔：不说这个。,郭麒麟：压根也不是啊。说相声现在多少人说。,阎鹤翔：不少人说。,郭麒麟：假的，看着相声火，虚假繁荣。,阎鹤翔：都是骗钱的。,郭麒麟：对，但是我们家不是骗钱。,阎鹤翔：除了你们家，都不是骗钱的。,郭麒麟：对，你现在你只能干别的。,阎鹤翔：是吗？,郭麒麟：对呀，比如说你演戏去。,阎鹤翔：演什么戏？,郭麒麟：咱这儿有成功的典范呀。,阎鹤翔：咱们这儿谁演戏成功了？,郭麒麟：岳云鹏。,阎鹤翔：最火的那个小岳岳。,（未完）",郭麒麟、阎鹤翔《我要拍电影》台词-160522喜剧者联盟
"贾冰：,小结，你好，这是您打包好的咖啡，谢谢光临。,陆敏雪：,谢谢。,贾冰：,白瞎了，小姐，你好，我再，跑啥呀？父亲，爹，岳父，爸。,刘亮：,闭嘴，以后不刮胡子，别管我叫爸。,贾冰：,哥，爸，来，坐坐坐，咱哥俩关系好，但是辈分不能乱了套。,刘亮：,你给我上一边去。,贾冰：,好嘞。,刘亮：,那个，我，人呢？,贾冰：,这。,刘亮：,哎呀妈呀。,贾冰：,对不起，对不起，爸，我知道你有心脏病。,刘亮：,你这一惊一乍的，我姑娘呢？,李欢欢：,来了爸，我妈呢？,刘亮：,回来了，姑娘？,李欢欢：,嗯。,刘亮：,五分钟后，你妈将会从你们全村路过，在你妈没来之前呢，我有个重要的消息，先跟你俩说一下。,贾冰：,快，坐下，爸宣布消息，正规，说什么都同意。,李欢欢：,好嘞。,刘亮：,这个事，对于你妈来讲，那是个惊喜呀，可对于我来讲，这是个惊吓呀。,贾冰：,我猜一下，爸爸，我猜一下啊，可能，你跟我妈生二胎，来自中文台词网，不是。妈岁数大了，你也不行啊。哦，我想起来了，是不是妈妈的那个初恋男友找到了？,李欢欢：,会说话不你？咱爸心脏本来就不好，你不知道吗你？再说了，那都四十多年了，哪那么容易找到啊，爸。,刘亮：,你这嘴呀。,贾冰：,爸，爸，爸。,刘亮：,啥时候开的光啊？猜对了。, ",刘亮白鸽、贾冰小品《好久不见》台词完整版-2017东方卫视春晚
"歌曲,喜羊羊，美羊羊，懒羊羊，沸羊羊，慢羊羊，软绵绵，红太狼，灰太狼。别看我只是一只羊，率错因为我变得更香，天空因为我变得更篮，白云也因为我变得柔软。别看我只是一只羊，羊儿的聪明难以想象，天再心情一样奔放，每天都追赶太阳。有什么难题去牵绊我，都不会去心伤，有什么危险在我面前，也不会去慌乱，就算有狼群把我追捕，也当作游戏一场。有什么时间，都爱开心，来自中文台词网，笑容都会飞翔，就算会摔倒站得起来永远不会沮丧，在所有天气拥有叫人大笑的力量，虽然我只是羊，喜羊羊，美羊羊。,灰太狼：,哎呦！,红太狼：,哼，你是不是病了，不去抓羊，要我吃草吗？,灰太狼：,我只是见你火气大，所以煮了些草药给你喝，你还打我。,红太狼：,没有羊吃，我能不上火吗？,灰太狼：,你放心，我会捉到羊的。,红太狼：,我,现在,出去散心，免得在我找到狼改嫁之前把你打死。,灰太狼：,哎呀，哎呦。,红太狼：,哦，这一次你们可一定跑不了了。呀，就是你害我的，我叫你照。,魔镜：,照照你的样子。,红太狼：,谁谁，谁躲起来说话，没礼貌的。,魔镜：,没礼貌的家伙，敢不敢照照你自己呀？,红太狼：,我怕你叫我奶奶。,魔镜：,孙子。,红太狼：,奇怪，羊？,魔镜：,他是世界上最美丽的。,红太狼：,那世界上最丑的呢？,魔镜：,我从一出生就开始等，等了千百年了，我终于等到她啦。,红太狼：,谁？一点灵气都没有，去死吧！快点，好了没有啊？美羊羊，你怎么会是世上最美的呢？我要把你，从这个世界上铲除掉，气死我了。小姑娘，平时那位胖帅哥呢？,美羊羊：,他去洗手间了，我替他站一会儿岗。,红太狼：,是吗？我看你怎么不开心呢？,美羊羊：,我？你看，脸上长了痘痘，都不漂亮了。,红太狼：,那你遇到了我，就是你的福气了，看这个。,美羊羊：,啊？这是什么呀？,红太狼：,这颗是超级嫩肤丸，吃了以后就不长痘痘啦。现在推广期间，就让你免费尝尝吧。,美羊羊：,真的？谢谢你，啊？我怎么会变成这个样子了？（哭,红太狼：,这药真管用啊，说，现在全世界最丑的是谁？,魔镜：,是美羊羊。,美羊羊：,啊，啊，我是全世界最丑的。（哭,红太狼：,机会来了！老公，抓肥羊啊。,灰太狼：,哈哈，哪里逃？,红太狼：,老公抓到了吗？,灰太狼：,在麻袋里呢。,红太狼：,我俩今晚可以涮羊肉了。（奸笑,沸羊羊：,不好啦，美羊羊失踪了，美羊羊失踪了，失踪了。,村长：,你说什么，美羊羊怎么会失踪的？,喜羊羊：,对呀。,沸羊羊：,我刚才上了个厕所，叫美羊羊帮忙站一下岗，可是回来就不见她了。我看到铁栏杆的门打开了，她的一个发夹掉在地上，最可怕的是，来自中文台词网，她的脚印一直跑向树林，而且在她脚印的旁边，还有狼的脚印。,喜羊羊：,喂，懒羊羊，你在这旁边睡觉，有没有看到美羊羊啊？,懒羊羊：,看到，刚才我还看到喜羊羊，沸羊羊，村长和我在吃鲜草自助餐。,村长：,美羊羊失踪了，你还在做梦啊，快快醒来吧。,懒羊羊：,什么？我们一定要把她找回来，不过在找到她之前大家先睡一觉休息休息吧。,红太狼：,美羊羊，不，丑羊羊，你知道我等着吃涮羊肉，等了多久啦？老公，动手吧。,灰太狼：,好，等我老狼先把你给宰了。,魔镜：,你们不能杀她。,灰太狼：,为什么？,红太狼：,对，为什么？,魔镜：,你们杀了她，世界上最丑的人就变成你了，红太狼。美羊羊活着，有羊比你丑，她死了，你就是最丑的。,灰太狼：,老婆，你别听它胡说八道的，来吧，咱们吃一顿好的。,红太狼：,不行，我不许你动她一跟羊毛，我不要成为全世界最丑的狼。,灰太狼：,可是，老婆呀，这是我们结婚多年以来，第一次到嘴边的肥羊啊，难道你就这样让她给飞走吗？,美羊羊：,放心吧，你们不杀我，我也不会走。,红太狼：,为什么？,美羊羊：,我都这么丑了，回到羊村，肯定给他们笑话我，我宁可不回去，其实红太狼你也不老，只是平时没有好好护理，所以变得又干又瘦，我有方法可以让你像我以前一样漂亮。,红太狼：,是吗？,美羊羊：,是啊，只要你拔一些灵芝草，再找一些珍珠草，来自中文台词网，加上美人草晒干磨成粉，每天早晚涂在脸上，连续一个月后。,灰太狼：,老婆，你别听她胡说八道的。,红太狼：,别吵。,灰太狼：,老婆，我饿呀，我要吃涮羊肉，哎呦。,红太狼：,吃吃吃，平时我喊的时候，你给我吃肉了吗？可是，你是说那么多草我都不懂。,美羊羊：,你解开我，我教你到树林里去采。,魔镜：,你跑了怎么办？,美羊羊：,我刚才不是说了嘛，我不会跑的，而且我哪有你跑的快呀，就是我要跑，也会给你抓回来的。,红太狼：,那好吧。,喜羊羊：,狼的脚印到这就没有了。,沸羊羊：,啊，美羊羊。,美羊羊：,红太狼，你记好啦，这些都是对你皮肤有好处的。,红太狼：,知道了，我会记住的。,美羊羊：,还有这个。,沸羊羊：,你见过狼这么听羊的话吗？,喜羊羊：,没有。,红太狼：,那现在我们该怎么做？,美羊羊：,我们要把草做万草药加上水和石膏变成涂脸的面膜，时间关系我们先做一点。,红太狼：,你先涂上给我看。,美羊羊：,你看呐。,红太狼：,哎呀，真有效，痘痘不见了，如果我全身涂一遍，不就更美了吗？,美羊羊：,这个当然啦。,红太狼：,嗯，感觉挺好的。,美羊羊：,当然啦。,红太狼：,不过，我怎么感觉我动不了了？,美羊羊：,对呀，你要是能动我怎么走呀？喜羊羊，不用怕，她动不了了。,红太狼：,别跑，放我出去，放我出去",喜羊羊与灰太狼第12集《美丽的方法》台词字幕
"高晓攀：谢谢大家的掌声。,陈曦：谢谢您。,高晓攀：你闭嘴。,高晓攀：少说少说。,陈曦：不是，我找你有事儿。,高晓攀：你什么事儿啊？,陈曦：我刚，我刚才在外边看见一大腕。,高晓攀：小气，在《跨界喜剧王》的舞台上，我腕是最大的，我是大腕，你能看见谁，谁有我腕大。,陈曦：那个，王濛。,高晓攀：大点声说，谁？,陈曦：王濛。,高晓攀：行，瞧你那点出息，你至于这样吗，看见一个奥运冠军，不是我说你，我告诉你啊，我是没练，我要练了没她什么事。,陈曦：你拉倒吧。,高晓攀：我跟你这么说吧，我是，你别给我比划，比划没有用，来自中文台词网，知道吗？歇会儿，王濛在我眼里，在，在，你谁啊？,王濛：王濛。,陈曦：（推开高晓攀）,高晓攀：不是。,陈曦：你给我签个名呗，你给我签这里，签后腰上。,高晓攀：你歇会儿。,陈曦：干什么？,高晓攀：丢人不丢人？看见奥运冠军你至于这样吗？能不能稍微矜持一点？（跪下趴下）王濛啊，濛啊，濛，王濛啊，濛啊，濛。,陈曦：你这是大礼。,王濛：晓攀老师。,高晓攀：尊敬这叫。,王濛：我可受不起。,高晓攀：不是那个，濛濛啊。,王濛：哎呀。,高晓攀：找我干什么来了？,王濛：我今天特意跟高晓攀老师拜师学艺。,高晓攀：（高兴）陈曦，听见了吗？拜我为师，拜我为师。,王濛：他是不是有病啊？,高晓攀：我有病像话吗？我告诉你，加入我们嘻哈包袱铺，首先我们得先学会开口音和闭口音，陈曦，配合一下，我是你爸爸，来自中文台词网，你别急，你别急，我给王濛做示范呢，开口音，这是开口音，什么叫做闭口音呢？我是你爷爷，你别急，你别急，我给王濛做示范呢，你急什么呀？,王濛：哎呀我的天呐。,高晓攀：学会了吗？王濛。,王濛：会了。,高晓攀：太好了，来一遍。,王濛：（对着高晓攀说）我是你爸爸，我是你爷爷，怎么样？,陈曦：没毛病，惟妙惟肖。,（未完）",跨界喜剧王：高晓攀、王濛《说学逗唱》台词完整版
"姜钰：,（表演）,金睛、刘胜瑛：,（鼓掌）,刘胜瑛：,有灵气啊，可以可以。,金睛：,谢谢学姐，谢谢学姐。,金睛：,真是一届不如一届了，招这么一天，才招到这么一个人。,刘胜瑛：,那没办法，谁叫我们是,（喇叭：金瑛剧社，只招精英，不是精英，绝对不行）,韩庚：,（上场）,金睛、刘胜瑛：,（咳嗽）,韩庚：,你们这是？,金睛：,对，我们就是金瑛剧社，你是慕名而来的吧？,韩庚：,我看他们那儿都收摊了，你们这儿还没收呢。,刘胜瑛：,我看这个有点太普通了。,金睛：,我也觉得根本不行，要不然让他先回去吧。,刘胜瑛：,机会还是要给他的，好吧。,金睛：,行，来不用我们多说，你也应该知道，我们就是最有名的金瑛剧社。,韩庚：,我这个学期就差两个学分。,金睛：,我想你应该还没有搞清楚状况，我们金瑛剧社多少人挤破脑袋想来，你居然跟我们谈学分这么俗气的事情，你回去吧。,刘胜瑛：,等一下，等一下，机会还是给一下新人，好吧。,韩庚：,对嘛。,刘胜瑛：,你来才艺表演一下，好吧。,韩庚：,两位学姐，我试试。,金睛：,试试。,韩庚：,那我。,金睛：,把包放下。,韩庚：,那我跳个舞吧。（跳民族舞）,金睛、刘胜瑛：,（伴舞）,金睛：,这个。,刘胜瑛：,差口气。,金睛：,感觉不太行。,刘胜瑛：,不太好。,韩庚：,没有，刚才我跳的时候，我看你们听激动，骑那个马步。, ",今夜百乐门韩庚小品《金瑛剧社招新》台词
"岳云鹏：,谢谢，我爱你们。谢谢谢谢。,站在这个舞台上，心情十分的紧张。,孙越：,是。,岳云鹏：,十分的激动。,孙越：,对呀。,岳云鹏：,紧张是因为第一次站在这个舞台上，一切都很陌生。,孙越：嗯。,岳云鹏：激动是因为我回来说相声了。,孙越：对了。,岳云鹏：这是我的专业，第一季的时候不断的有人跟我说，说小岳岳你为什么不来。,孙越：对。,岳云鹏：今天我要在这儿正式声明一下。,孙越：你说说为什么不来。,岳云鹏：因为,（观众笑声）,岳云鹏：没人找我。,孙越：合着就没人搭理。,岳云鹏：后来有人说，没人找你你可以自己去报名。,孙越：自己报名。,岳云鹏：后来我打听到报名需要报名费。,孙越：交钱。,岳云鹏：后来广播上听说冠军是沈腾。,孙越：你等会，从广播上听说，你们家连电视都没有啊？,岳云鹏：嗯。,孙越：您这一年混的也不怎么样啊！,岳云鹏：冠军是沈腾。,孙越：对。,岳云鹏：我跟沈腾多年的好友。,孙越：老朋友。,岳云鹏：我得给他打个电话祝贺一下。,孙越：还祝福人家一下。,岳云鹏：我就托人问到了沈腾的电话。,孙越：嗯，托人。,岳云鹏：喂。,孙越：嘿嘿嘿，行行行。多年的老朋友还托人问电话。,岳云鹏：对呀。,孙越：什么朋友这是。,岳云鹏：凌晨三点半。,孙越：这大夜里打电话。,岳云鹏：我也怕打扰人家。,孙越：惹人讨厌了。,岳云鹏：喂，喂？,孙越：嗯。,岳云鹏：谁呀。马丽呀！,孙越：你等会。,岳云鹏：凌晨三点，我的天。,孙越：凌晨三点半你给沈腾打电话。马丽接的？,岳云鹏：我也纳闷了，我说姐你怎么，来自中文台词网，你俩怎么在一起了。不是，不是，在一起呢？练呢？练？排练排练！,孙越：排练排练。,岳云鹏：吓我一跳。我说沈腾呢？,孙越：沈腾呢？,岳云鹏：洗澡呢！,孙越：这练什么呢这个,岳云鹏：后来打听了，洗枣呢！枣！,孙越：买的冬枣。冬枣。吓我一跳，你。,岳云鹏：我说让沈腾接电话。沈腾把电话接过来，我说，哥，喂，我小岳。我不借钱。,孙越：借惯了是怎么着。,岳云鹏：听说您得了冠军，我祝贺一下。恭喜恭喜！让我还钱呐！,孙越：还钱。,岳云鹏：喂？喂！信号不好，喂喂？就给挂了。,（未完）",岳云鹏孙越相声《看病》台词完整版
"狄志杰、金靖：,（碰到）,狄志杰：,你是？,金靖：,金姐的朋友。,狄志杰：,你好，我叫狄志杰，初次见面清多指教。,金靖：,你好，我是金靖。,狄志杰：,想不到我们第一次见面就选了一个这么漂亮的街心花园。,金靖：,不是的，我在我们两个人家中间画了一条线，来自中文台词网，这个花园的圆心正好位于连线的中垂线上面，所以我们大致的距离都一样，谁都不吃亏，就是这样。,狄志杰：,好特别的女孩子，一上来就这样碾压我的智商，我好像爱上她了。,金靖：,狄先生，你怎么了？,狄志杰：,这么对我嘘寒问暖，一定是因为她也爱上我了。,金靖：,狄先生，狄先生，狄先生，你在干嘛？,狄志杰：,不好意思，我好像有一点出神，我想到了一些小说的情节。,金靖：,对，听金大姐说了，你是写小说的，那你是写历史小说、武侠小说还是科幻小说？,狄志杰：,我写的是言情小说，来自中文台词网，我带了一些我的作品要送给你，《亲亲我的野蛮王妃》《郎君你别跑》，还有我最喜欢的《霸道总裁的小娇妻》，内页都有我的签名，送给你。,金靖：,谢谢，有空的话我会看的（扔掉）。,狄志杰：,当着我的面，丢掉我的书，好有个性。",金靖、狄志杰相亲小品《理智与情感》台词剧本
